order_id,order_date,region,product_category,product_name,sales_rep,customer_segment,units_sold,unit_price,unit_cost,discount_pct
100842,2024-11-28,West,Office Supplies,Pen Set,Alice Chen,Consumer,3,27.63,12.43,0.05
100843,2024-01-14,West,Software,Security Suite,Carol Singh,Enterprise,39,471.55,94.31,0.0
100844,2024-01-03,East,Electronics,Laptop Pro,Grace Park,Enterprise,1,366.32,238.11,0.0
100845,2024-01-02,South,Office Supplies,Pen Set,David Okafor,Consumer,21,89.52,40.28,0.1
100846,2024-02-27,West,Office Supplies,Printer Paper,Frank Lee,SMB,36,65.79,29.61,0.1
100847,2024-01-19,West,Electronics,Wireless Mouse,Alice Chen,Enterprise,21,886.78,576.41,0.15
100848,2024-10-27,North,Office Supplies,Notebook Pack,Eva Rossi,Consumer,11,48.88,22.0,0.0
100849,2024-08-09,East,Software,CRM License,David Okafor,Consumer,31,235.5,47.1,0.0
100850,2024-12-24,East,Office Supplies,Printer Paper,Eva Rossi,SMB,8,108.46,48.81,0.0
100851,2024-10-20,North,Electronics,"Monitor 27""",Alice Chen,Enterprise,9,1013.69,658.9,0.0
100852,2024-12-18,West,Software,CRM License,Alice Chen,Enterprise,44,96.91,19.38,0.0
100853,2024-03-28,West,Furniture,Filing Cabinet,Carol Singh,Enterprise,19,498.21,274.02,0.15
100854,2024-04-15,North,Furniture,Filing Cabinet,Hassan Ali,Enterprise,18,393.92,216.66,0.1
100855,2024-11-06,East,Furniture,Standing Desk,Carol Singh,Enterprise,2,90.12,49.57,0.0
100856,2024-03-30,South,Office Supplies,Pen Set,Alice Chen,Consumer,29,54.11,24.35,0.0
100857,2024-01-21,North,Furniture,Bookshelf,David Okafor,SMB,16,733.26,403.29,0.0
100858,2024-09-01,West,Electronics,"Monitor 27""",Hassan Ali,Consumer,55,1290.56,838.86,0.05
100859,2024-10-20,East,Office Supplies,Ink Cartridge,Bob Martinez,SMB,4,36.23,16.3,0.0
100860,2024-12-20,SOUTH,Office Supplies,Stapler,Eva Rossi,Consumer,35,82.76,37.24,0.0
100861,2024-12-05,South,Electronics,Wireless Mouse,Carol Singh,Enterprise,34,641.3,416.84,0.0
100862,2024-02-14,North,Electronics,"Monitor 27""",David Okafor,SMB,2,938.65,610.12,0.0
100863,2024-10-09,West,Office Supplies,Printer Paper,Grace Park,SMB,53,66.11,29.75,0.1
100864,2024-11-05,SOUTH,Office Supplies,Pen Set,Carol Singh,SMB,9,50.9,22.9,0.0
100865,2024-09-12,West,Electronics,Webcam HD,David Okafor,Consumer,46,612.27,397.98,0.1
100866,2024-10-27,South,Furniture,Ergo Chair,David Okafor,Enterprise,27,426.33,234.48,0.0
100867,2024-11-02,North,Electronics,Docking Station,David Okafor,SMB,27,403.09,262.01,0.0
100868,2024-06-12,West,Electronics,Docking Station,Carol Singh,SMB,41,641.08,416.7,0.05
100869,2024-01-15,East,Office Supplies,Notebook Pack,Eva Rossi,SMB,33,119.91,53.96,0.05
100870,2024-06-15,West,Software,Backup Service,Carol Singh,Enterprise,46,141.0,28.2,0.0
100871,2024-03-14,East,Office Supplies,Stapler,Frank Lee,Consumer,14,53.0,23.85,0.0
100872,2024-02-11,East,Electronics,Laptop Pro,Grace Park,SMB,20,1156.08,751.45,0.0
100873,2024-02-15,North,Electronics,"Monitor 27""",Carol Singh,Consumer,23,1399.03,909.37,0.0
100874,2024-09-12,South,Office Supplies,Ink Cartridge,Frank Lee,Enterprise,14,51.32,23.09,0.0
100875,2024-07-03,North,Office Supplies,Ink Cartridge,Eva Rossi,SMB,30,36.15,16.27,0.0
100876,2024-07-16,West,Software,Security Suite,Alice Chen,Consumer,9,437.64,87.53,0.0
100877,2024-09-29,South,Electronics,"Monitor 27""",David Okafor,Consumer,40,988.46,642.5,0.0
100878,2024-07-19,North,Electronics,"Monitor 27""",Hassan Ali,SMB,28,1223.2,795.08,0.0
100879,2024-08-18,West,Electronics,Docking Station,Carol Singh,SMB,54,1130.27,734.68,0.0
100880,2024-02-01,North,Electronics,Laptop Pro,Frank Lee,Enterprise,21,1057.07,687.1,0.0
100881,2024-11-07,South,Electronics,Laptop Pro,Bob Martinez,Consumer,4,593.9,386.04,0.0
100882,2024-06-13,South,Office Supplies,Stapler,Carol Singh,SMB,30,76.99,34.65,0.0
100883,2024-02-26,East,Electronics,Webcam HD,David Okafor,SMB,2,1266.08,822.95,0.15
100884,2024-10-24,West,Electronics,Webcam HD,Carol Singh,SMB,53,895.25,581.91,0.0
100885,2024-09-25,East,Office Supplies,Pen Set,Hassan Ali,Enterprise,14,56.55,25.45,0.0
100886,2024-01-20,North,Software,Design Suite,Bob Martinez,SMB,33,62.32,12.46,0.0
100887,2024-03-11,South,Office Supplies,Printer Paper,Grace Park,Consumer,11,46.15,20.77,0.1
100888,2024-01-06,North,Electronics,Webcam HD,Eva Rossi,Consumer,28,710.14,461.59,0.0
100889,2024-04-09,West,Office Supplies,Notebook Pack,Bob Martinez,Enterprise,37,23.2,10.44,0.1
100890,2024-02-06,West,Office Supplies,Pen Set,Bob Martinez,SMB,5,26.53,11.94,0.0
100891,2024-09-16,West,Electronics,"Monitor 27""",Frank Lee,SMB,38,1479.06,961.39,0.0
100892,2024-07-10,West,Office Supplies,Ink Cartridge,Carol Singh,SMB,26,106.09,47.74,0.0
100893,2024-12-24,South,Electronics,Wireless Mouse,David Okafor,Consumer,7,364.34,236.82,0.0
100894,2024-10-01,South,Furniture,Bookshelf,Alice Chen,Enterprise,26,221.46,121.8,0.1
100895,2024-08-11,South,Furniture,Filing Cabinet,David Okafor,Enterprise,19,110.22,60.62,0.1
100896,2024-07-05,West,Furniture,Standing Desk,Eva Rossi,SMB,55,306.97,168.83,0.0
100897,2024-01-20,West,Furniture,Standing Desk,Hassan Ali,SMB,37,399.02,219.46,0.0
100898,2024-01-26,South,Electronics,Docking Station,Bob Martinez,SMB,36,570.57,370.87,0.1
100899,2024-08-13,South,Office Supplies,Printer Paper,Carol Singh,Enterprise,22,59.82,26.92,0.0
100900,2024-01-02,North,Electronics,Wireless Mouse,Grace Park,SMB,38,835.65,543.17,0.0
100901,2024-01-16,North,Electronics,Docking Station,Grace Park,SMB,29,822.78,534.81,0.1
100902,2024-03-21,West,Electronics,Laptop Pro,Hassan Ali,Enterprise,4,1218.59,792.08,0.1
100903,2024-11-19,South,Software,Backup Service,Eva Rossi,SMB,13,502.54,100.51,0.0
100904,2024-06-16,North,Software,Design Suite,Frank Lee,SMB,18,245.97,49.19,0.0
100905,2024-09-16,North,Electronics,Webcam HD,Bob Martinez,Consumer,34,914.23,594.25,0.0
100906,2024-05-30,North,Electronics,"Monitor 27""",Hassan Ali,Enterprise,1,1159.81,753.88,0.1
100907,2024-03-04,South,Furniture,Filing Cabinet,Eva Rossi,Consumer,37,710.86,390.97,0.0
100908,2024-05-15,South,Furniture,Standing Desk,Hassan Ali,Enterprise,22,866.71,476.69,0.0
100909,2024-02-03,North,Office Supplies,Stapler,Eva Rossi,SMB,7,15.94,7.17,0.0
100910,2024-10-08,West,Electronics,Laptop Pro,Eva Rossi,SMB,60,325.48,211.56,0.0
100911,2024-03-08,SOUTH,Furniture,Standing Desk,Hassan Ali,SMB,27,233.12,128.22,0.0
100912,2024-05-17,East,Software,Backup Service,Hassan Ali,SMB,30,443.52,88.7,0.0
100913,2024-12-24,South,Electronics,Laptop Pro,Hassan Ali,SMB,18,490.87,319.07,0.1
100914,2024-08-04,West,Office Supplies,Notebook Pack,Carol Singh,,10,80.2,36.09,0.0
100915,2024-06-16,South,Furniture,Ergo Chair,David Okafor,Enterprise,11,337.62,185.69,0.0
100916,2024-07-17,West,Office Supplies,Stapler,Eva Rossi,Consumer,42,18.05,8.12,0.0
100917,2024-10-13,East,Electronics,Wireless Mouse,Alice Chen,Consumer,11,1438.62,935.1,0.0
100918,2024-04-03,North,Office Supplies,Ink Cartridge,Grace Park,Enterprise,25,98.61,44.37,0.0
100919,2024-08-20,South,Office Supplies,Stapler,David Okafor,SMB,14,36.58,16.46,0.1
100920,2024-11-15,South,Software,CRM License,David Okafor,Consumer,23,211.48,42.3,0.05
100921,2024-07-28,North,Electronics,"Monitor 27""",Hassan Ali,Enterprise,20,1431.18,930.27,0.05
100922,2024-06-12,North,Software,Security Suite,David Okafor,Enterprise,32,326.25,65.25,0.0
100923,2024-02-23,South,Office Supplies,Printer Paper,Eva Rossi,Enterprise,39,56.04,25.22,0.0
100924,2024-03-31,West,Software,Security Suite,Carol Singh,SMB,25,381.75,76.35,0.0
100925,2024-12-12,East,Office Supplies,Printer Paper,Frank Lee,SMB,15,105.09,47.29,0.0
100926,2024-07-17,North,Electronics,Wireless Mouse,Alice Chen,SMB,15,416.93,271.0,0.0
100927,2024-04-20,West,Office Supplies,Ink Cartridge,Alice Chen,SMB,34,24.82,11.17,0.0
100928,2024-06-02,South,Electronics,"Monitor 27""",Alice Chen,Consumer,14,859.76,558.84,0.05
100929,2024-07-30,North,Software,CRM License,Hassan Ali,SMB,11,406.62,81.32,0.0
100930,2024-07-15,South,Office Supplies,Ink Cartridge,Eva Rossi,Enterprise,3,5.82,2.62,0.1
100931,2024-09-13,South,Electronics,Docking Station,Carol Singh,SMB,1,1395.39,907.0,0.0
100932,2024-04-04,West,Software,Backup Service,Alice Chen,Enterprise,43,116.17,23.23,0.0
100933,2024-08-25,West,Electronics,"Monitor 27""",Hassan Ali,SMB,23,1378.04,895.73,0.0
100934,2024-06-11,West,Electronics,"Monitor 27""",Frank Lee,Enterprise,18,1475.54,959.1,0.1
100935,2024-12-10, north ,Furniture,Standing Desk,Bob Martinez,Enterprise,26,774.48,425.96,0.05
100936,2024-02-27,east,Furniture,Standing Desk,Alice Chen,Consumer,6,586.75,322.71,0.0
100937,2024-02-24,West,Software,Design Suite,Hassan Ali,Consumer,37,388.91,77.78,0.0
100938,2024-06-17,East,Furniture,Ergo Chair,David Okafor,Consumer,22,887.31,488.02,0.0
100939,2024-07-05,West,Software,Security Suite,Carol Singh,Consumer,23,85.85,17.17,0.1
100940,2024-09-09,West,Office Supplies,Printer Paper,Carol Singh,SMB,39,51.37,23.12,0.05
100941,2024-05-27,East,Office Supplies,Ink Cartridge,Frank Lee,Consumer,12,41.79,18.81,0.0
100942,2024-11-30,North,Furniture,Ergo Chair,David Okafor,Consumer,3,819.55,450.75,0.0
100943,2024-06-22,South,Office Supplies,Pen Set,Alice Chen,Consumer,15,71.35,32.11,0.0
100944,2024-02-17,South,Software,Security Suite,Alice Chen,SMB,23,67.01,13.4,0.1
100945,2024-02-13,East,Office Supplies,Ink Cartridge,David Okafor,Enterprise,14,12.33,5.55,0.0
100946,2024-12-22,East,Office Supplies,Pen Set,Bob Martinez,SMB,7,9.67,4.35,0.0
100947,2024-02-19,West,Office Supplies,Notebook Pack,David Okafor,Enterprise,31,68.37,30.77,0.15
100948,2024-12-12,East,Software,Design Suite,David Okafor,SMB,5,474.38,94.88,0.0
100949,2024-04-11,South,Software,Security Suite,David Okafor,Enterprise,24,564.44,112.89,0.0
100950,2024-02-04,East,Electronics,Wireless Mouse,Frank Lee,Consumer,38,1464.78,952.11,0.15
100951,2024-04-21,South,Software,Security Suite,David Okafor,Enterprise,29,508.92,101.78,0.0
100952,2024-08-12,South,Furniture,Standing Desk,David Okafor,SMB,2,414.85,228.17,0.0
100953,2024-06-05,East,Furniture,Standing Desk,Eva Rossi,Consumer,9,171.34,94.24,0.0
100954,2024-10-14,East,Office Supplies,Pen Set,Frank Lee,SMB,21,63.59,28.62,0.0
100955,2024-08-11,South,Office Supplies,Stapler,David Okafor,SMB,30,94.62,42.58,0.0
100956,2024-05-26,North,Electronics,Laptop Pro,David Okafor,,23,1199.85,779.9,0.0
100957,2024-08-20,West,Electronics,Laptop Pro,David Okafor,SMB,55,1313.6,853.84,0.0
100958,2024-12-21,North,Office Supplies,Ink Cartridge,Eva Rossi,SMB,7,55.39,24.93,0.0
100959,2024-05-30,West,Furniture,Standing Desk,Alice Chen,SMB,12,441.09,242.6,0.0
100960,2024-02-26,South,Furniture,Bookshelf,Alice Chen,Consumer,32,725.16,398.84,0.0
100961,2024-05-29,East,Electronics,Wireless Mouse,Carol Singh,Consumer,29,1313.9,854.04,0.1
100962,2024-11-03,West,Furniture,Standing Desk,David Okafor,Enterprise,61,102.95,56.62,0.0
100963,2024-03-20,South,Software,Security Suite,Frank Lee,Enterprise,19,204.67,40.93,0.0
100964,2024-12-13,West,Furniture,Ergo Chair,Grace Park,SMB,66,122.82,67.55,0.0
100965,2024-08-03,West,Office Supplies,Printer Paper,Grace Park,,25,28.06,12.63,0.0
100966,2024-08-08,East,Office Supplies,Ink Cartridge,Grace Park,SMB,10,30.64,13.79,0.0
100967,2024-04-26,East,Software,Backup Service,Frank Lee,SMB,14,181.47,36.29,0.0
100968,2024-12-02,North,Furniture,Filing Cabinet,Alice Chen,SMB,28,279.44,153.69,0.1
100969,2024-01-14,North,Electronics,"Monitor 27""",David Okafor,Consumer,28,660.41,429.27,0.0
100970,2024-04-19,East,Office Supplies,Notebook Pack,Grace Park,Consumer,13,8.52,3.83,0.0
100971,2024-06-02,East,Electronics,Wireless Mouse,Eva Rossi,SMB,1,613.9,399.04,0.0
100972,2024-06-23,West,Furniture,Bookshelf,Eva Rossi,SMB,31,340.4,187.22,0.0
100973,2024-06-22,North,Office Supplies,Pen Set,Bob Martinez,Enterprise,24,97.5,43.87,0.15
100974,2024-02-24,east,Electronics,Wireless Mouse,Carol Singh,SMB,28,638.81,415.23,0.0
100975,2024-03-23,West,Furniture,Bookshelf,Alice Chen,Consumer,28,300.44,165.24,0.0
100976,2024-02-04,North,Electronics,Laptop Pro,Carol Singh,Enterprise,20,479.5,311.68,0.0
100977,2024-07-28, West,Office Supplies,Stapler,Grace Park,SMB,45,35.04,15.77,0.0
100978,2024-05-08,North,Software,CRM License,Hassan Ali,SMB,30,71.41,14.28,0.0
100979,2024-07-26,West,Furniture,Ergo Chair,Eva Rossi,Enterprise,48,231.1,127.11,0.0
100980,2024-08-03,North,Electronics,Webcam HD,Alice Chen,Enterprise,12,904.53,587.94,0.0
100981,2024-09-13, West,Software,Security Suite,Alice Chen,Consumer,26,200.35,40.07,0.0
100982,2024-07-19,East,Electronics,Docking Station,David Okafor,Enterprise,13,485.15,315.35,0.0
100983,2024-08-25,East,Software,Security Suite,David Okafor,Enterprise,31,132.33,26.47,0.0
100984,2024-08-02,East,Electronics,Docking Station,Grace Park,Enterprise,32,666.66,433.33,0.0
100985,2024-08-26,East,Software,Backup Service,Grace Park,Enterprise,32,390.35,78.07,0.0
100986,2024-08-13,South,Software,CRM License,Grace Park,SMB,6,530.36,106.07,0.1
100987,2024-04-25,West,Electronics,Webcam HD,Frank Lee,Consumer,28,756.62,491.8,0.0
100988,2024-03-31,West,Office Supplies,Printer Paper,Bob Martinez,Enterprise,33,26.27,11.82,0.0
100989,2024-10-15,East,Electronics,Laptop Pro,Bob Martinez,SMB,26,291.0,189.15,0.0
100990,2024-05-05,South,Electronics,Docking Station,Frank Lee,,9,1009.71,656.31,0.0
100991,2024-07-19,East,Furniture,Ergo Chair,Hassan Ali,SMB,25,285.74,157.16,0.0
100992,2024-03-13,SOUTH,Software,Backup Service,Eva Rossi,SMB,26,537.7,107.54,0.0
100993,2024-06-06,East,Furniture,Filing Cabinet,Hassan Ali,Enterprise,12,165.94,91.27,0.0
100994,2024-07-12,North,Office Supplies,Pen Set,Eva Rossi,Enterprise,31,98.63,44.38,0.0
100995,2024-08-17,North,Electronics,Webcam HD,Eva Rossi,SMB,22,395.03,256.77,0.0
100996,2024-07-11,West,Software,Backup Service,Frank Lee,Consumer,48,546.7,109.34,0.0
100997,2024-05-12,West,Software,Design Suite,Bob Martinez,Consumer,36,472.57,94.51,0.1
100998,2024-12-18,West,Office Supplies,Stapler,Carol Singh,SMB,58,113.57,51.11,0.0
100999,2024-07-06,North,Furniture,Filing Cabinet,Bob Martinez,Enterprise,9,472.89,260.09,0.15
101000,2024-10-22,East,Software,Backup Service,David Okafor,Enterprise,9,476.61,95.32,0.0
101001,2024-09-26,West,Software,Security Suite,Frank Lee,SMB,32,581.26,116.25,0.0
101002,2024-07-23,South,Electronics,Wireless Mouse,Eva Rossi,Consumer,10,1122.83,729.84,0.0
101003,2024-11-20,North,Electronics,Docking Station,Bob Martinez,Consumer,20,737.13,479.13,0.0
101004,2024-02-16,South,Office Supplies,Ink Cartridge,Bob Martinez,SMB,38,72.98,32.84,0.0
101005,2024-12-03,South,Electronics,Wireless Mouse,David Okafor,Consumer,2,758.28,492.88,0.0
101006,2024-11-07,West,Electronics,Laptop Pro,Grace Park,Consumer,29,795.12,516.83,0.1
101007,2024-07-03,East,Software,CRM License,David Okafor,SMB,31,430.7,86.14,0.05
101008,2024-09-25,West,Office Supplies,Notebook Pack,Hassan Ali,SMB,54,71.37,32.12,0.0
101009,2024-07-09,West,Office Supplies,Notebook Pack,Grace Park,Enterprise,36,67.57,30.41,0.1
101010,2024-04-08,North,Electronics,Wireless Mouse,Bob Martinez,Enterprise,18,1474.56,958.46,0.0
101011,2024-10-19,North,Furniture,Bookshelf,Alice Chen,Consumer,34,480.72,264.4,0.0
101012,2024-03-31,West,Software,Security Suite,Grace Park,SMB,9,92.3,18.46,0.0
101013,2024-04-25,West,Software,CRM License,Alice Chen,Enterprise,12,304.49,60.9,0.0
101014,2024-07-09,North,Electronics,Webcam HD,Grace Park,Enterprise,43,1316.66,855.83,0.0
101015,2024-11-02,South,Software,Security Suite,Frank Lee,Enterprise,19,148.83,29.77,0.0
101016,2024-05-20,East,Electronics,Docking Station,Eva Rossi,Consumer,10,981.12,637.73,0.0
101017,2024-06-29,North,Software,Design Suite,Hassan Ali,SMB,30,119.78,23.96,0.0
101018,2024-01-16,South,Furniture,Ergo Chair,Hassan Ali,SMB,29,554.57,305.01,0.0
101019,2024-02-12,West,Furniture,Standing Desk,Eva Rossi,SMB,9,652.78,359.03,0.0
101020,2024-01-21,East,Software,CRM License,Carol Singh,Consumer,32,192.12,38.42,0.0
101021,2024-01-27,North,Office Supplies,Stapler,Carol Singh,Enterprise,12,37.5,16.88,0.0
101022,2024-11-13,South,Office Supplies,Notebook Pack,Hassan Ali,Enterprise,24,28.74,12.93,0.05
101023,2024-11-04,South,Office Supplies,Printer Paper,Eva Rossi,SMB,9,106.85,48.08,0.15
101024,2024-10-27,West,Electronics,Docking Station,Bob Martinez,Enterprise,17,708.97,460.83,0.0
101025,2024-01-21,North,Furniture,Standing Desk,Hassan Ali,SMB,22,644.26,354.34,0.0
101026,2024-01-29,South,Software,Security Suite,Hassan Ali,SMB,27,346.81,69.36,0.0
101027,2024-04-12,East,Office Supplies,Pen Set,Carol Singh,SMB,30,50.07,22.53,0.05
101028,2024-07-25,South,Electronics,Wireless Mouse,David Okafor,Consumer,16,686.06,445.94,0.0
101029,2024-05-02,West,Office Supplies,Notebook Pack,Hassan Ali,Consumer,30,18.11,8.15,0.1
101030,2024-06-27,South,Office Supplies,Notebook Pack,Bob Martinez,SMB,9,28.31,12.74,0.0
101031,2024-03-04, north ,Office Supplies,Pen Set,David Okafor,Enterprise,28,47.62,21.43,0.0
101032,2024-09-24,East,Software,Security Suite,Bob Martinez,Consumer,14,417.29,83.46,0.0
101033,2024-04-24,North,Software,CRM License,Grace Park,SMB,33,277.93,55.59,0.0
101034,2024-01-25,West,Furniture,Standing Desk,Bob Martinez,Enterprise,36,192.79,106.03,0.0
101035,2024-09-28,West,Office Supplies,Printer Paper,Hassan Ali,Enterprise,35,29.01,13.05,0.0
101036,2024-11-26,West,Electronics,Webcam HD,Hassan Ali,SMB,63,1068.95,694.82,0.0
101037,2024-01-06,West,Software,CRM License,Bob Martinez,SMB,15,569.13,113.83,0.0
101038,2024-06-08,North,Furniture,Standing Desk,Eva Rossi,SMB,3,193.48,106.41,0.0
101039,2024-10-29,East,Electronics,Webcam HD,Grace Park,Consumer,21,524.35,340.83,0.0
101040,2024-09-15,South,Electronics,Docking Station,Eva Rossi,Consumer,34,1065.69,692.7,0.15
101041,2024-11-09,North,Office Supplies,Pen Set,Bob Martinez,Enterprise,18,61.06,27.48,0.15
101042,2024-05-31,West,Electronics,Docking Station,Grace Park,SMB,18,1171.79,761.66,0.1
101043,2024-05-16,South,Office Supplies,Ink Cartridge,Alice Chen,SMB,23,62.98,28.34,0.0
101044,2024-09-16,South,Software,CRM License,Alice Chen,Enterprise,14,458.57,91.71,0.1
101045,2024-02-26,North,Office Supplies,Stapler,Carol Singh,SMB,2,82.47,37.11,0.0
101046,2024-03-28,South,Office Supplies,Printer Paper,Grace Park,Enterprise,16,58.36,26.26,0.05
101047,2024-08-07,East,Office Supplies,Printer Paper,Hassan Ali,SMB,28,116.59,52.47,0.0
101048,2024-09-01,North,Furniture,Filing Cabinet,Frank Lee,SMB,9,833.37,458.35,0.1
101049,2024-02-13,South,Electronics,"Monitor 27""",Hassan Ali,SMB,31,282.38,183.55,0.1
101050,2024-07-05,North,Office Supplies,Printer Paper,Alice Chen,Consumer,25,59.7,26.86,0.0
101051,2024-05-13,North,Office Supplies,Notebook Pack,Grace Park,Enterprise,13,83.77,37.7,0.0
101052,2024-07-02,South,Office Supplies,Stapler,Eva Rossi,SMB,7,82.26,37.02,0.0
101053,2024-12-16,South,Office Supplies,Pen Set,Alice Chen,Enterprise,1,7.66,3.45,0.1
101054,2024-01-29,West,Office Supplies,Notebook Pack,Grace Park,SMB,8,96.55,43.45,0.0
101055,2024-12-30,West,Electronics,Laptop Pro,David Okafor,Enterprise,34,1371.31,891.35,0.0
101056,2024-06-13,East,Software,Backup Service,Carol Singh,Consumer,5,233.88,46.78,0.0
101057,2024-10-09,East,Electronics,Wireless Mouse,Eva Rossi,SMB,18,1026.38,667.15,0.0
101058,2024-06-04,West,Furniture,Ergo Chair,Grace Park,SMB,20,544.41,299.43,0.0
101059,2024-04-23,North,Furniture,Ergo Chair,David Okafor,Consumer,24,557.84,306.81,0.0
101060,2024-10-09,east,Furniture,Ergo Chair,Frank Lee,SMB,14,129.91,71.45,0.0
101061,2024-09-08,West,Software,Security Suite,Bob Martinez,Consumer,36,327.08,65.42,0.0
101062,2024-02-22,West,Software,Backup Service,Frank Lee,Enterprise,33,441.92,88.38,0.1
101063,2024-09-15,East,Furniture,Bookshelf,Alice Chen,SMB,10,321.39,176.76,0.05
101064,2024-10-02,West,Software,CRM License,Eva Rossi,Enterprise,24,204.08,40.82,0.05
101065,2024-05-21,West,Furniture,Bookshelf,Bob Martinez,SMB,26,727.83,400.31,0.15
101066,2024-12-04,East,Electronics,"Monitor 27""",Frank Lee,Consumer,1,1038.87,675.27,0.05
101067,2024-08-22,South,Office Supplies,Notebook Pack,Grace Park,Consumer,29,24.8,11.16,0.0
101068,2024-05-02,South,Furniture,Filing Cabinet,Carol Singh,Enterprise,33,435.82,239.7,0.0
101069,2024-01-04,West,Software,CRM License,Hassan Ali,Enterprise,11,134.12,26.82,0.0
101070,2024-09-04,North,Software,Design Suite,David Okafor,SMB,38,353.29,70.66,0.1
101071,2024-03-17,East,Software,Security Suite,David Okafor,SMB,1,327.02,65.4,0.0
101072,2024-10-03,East,Furniture,Ergo Chair,Bob Martinez,Consumer,14,421.54,231.85,0.0
101073,2024-07-11,North,Office Supplies,Ink Cartridge,Grace Park,SMB,35,37.24,16.76,0.0
101074,2024-06-19,North,Software,Backup Service,Grace Park,Consumer,23,511.0,102.2,0.1
101075,2024-02-29,West,Office Supplies,Printer Paper,David Okafor,Enterprise,36,112.15,50.47,0.1
101076,2024-09-17,East,Office Supplies,Printer Paper,Hassan Ali,Consumer,6,69.02,31.06,0.0
101077,2024-03-01,West,Electronics,Laptop Pro,Carol Singh,SMB,14,1085.41,705.52,0.0
101078,2024-06-01,North,Software,Security Suite,Carol Singh,Enterprise,36,340.85,68.17,0.0
101079,2024-11-02,South,Office Supplies,Pen Set,Eva Rossi,Consumer,41,23.72,10.67,0.0
101080,2024-12-02,East,Furniture,Bookshelf,Alice Chen,SMB,30,191.67,105.42,0.05
101081,2024-12-28,East,Office Supplies,Pen Set,Alice Chen,Enterprise,14,78.84,35.48,0.0
